MODE           Overlap              Correlation
Mode: 792      -0.0279422317147      0.0746147429866
Mode: 745      -0.025879966207      0.283166089367
Mode: 336      0.0251475828066      0.225031855629
Mode: 51       0.0245337796672      0.347262448818
Mode: 138      0.0241244915751      0.247962939197
Mode: 518      -0.0214548626943      0.0154719424792
Mode: 409      0.0209282647212      0.16305622349
Mode: 456      0.0200415472223      0.151888948871
Mode: 223      -0.0196598663357      0.108735599225
Mode: 347      -0.0195745025987      0.0467147848523
Mode: 126      0.0194697888218      0.0689644147583
Mode: 80       -0.0187652518225      0.0824008280644
Mode: 645      -0.0186257851034      0.110248488398
Mode: 740      0.0180242985208      0.225643123777
Mode: 478      0.018018864933      0.0972118888005
Mode: 340      -0.0173534126513      0.171461995078
Mode: 590      -0.0167962769481      0.195459501861
Mode: 630      -0.0164213111151      0.203774022118
Mode: 165      -0.015559395723      0.203963561259
Mode: 149      0.0153115722454      0.0453978593062
Mode: 768      0.0148241784582      0.0689453589492
Mode: 468      -0.0145881348121      0.170506771624
Mode: 676      0.0139404333086      0.0943684204421
Mode: 448      -0.0137024263054      0.33177356122
Mode: 578      -0.0118906352577      0.00701279204455
Mode: 797      -0.0111951888791      0.144686435003
Mode: 247      -0.0104041575407      0.280530089112
Mode: 374      -0.00919686033455      0.192818447339
Mode: 434      0.00873233208126      0.0594586001817
Mode: 481      0.00771787045784      0.11331628382
Mode: 404      0.00715192485931      0.0589909891909
Mode: 274      0.00713159607381      0.181863912972
Mode: 498      -0.00707046706397      0.0212602553025
Mode: 475      0.00697544202275      0.24680508595
Mode: 558      -0.00648346513661      0.0787154193963
Mode: 277      0.00635170241918      0.0334773799901
Mode: 129      -0.0055282025327      0.198975429245
Mode: 715      0.00527065591665      0.374763564911
Mode: 720      -0.00430193076343      0.132720133989
Mode: 583      -0.00422607820049      0.228136213075
Mode: 259      -0.00397356760934      0.187360693322
Mode: 416      0.00386831942931      0.073479147893
Mode: 731      -0.00211578935528      0.254646619929
Mode: 197      0.00210103397793      0.0262485604601
Mode: 28       -0.00183364781549      0.30127215322
Mode: 159      0.0016793939021      0.00800550803984
Mode: 701      -0.00157958536469      0.207417913514
Mode: 419      -0.000688400417215      0.0550204586826
Mode: 287      -0.000511657986761      0.0294628537852
Mode: 358      0.000479706804447      0.12534098667
Mode: 306      0.000419901638575      0.0649591821971
Mode: 533      0.00040423576911      0.0473921741959
Mode: 141      0.000316783682374      0.114994931938
Mode: 104      0.000315552385886      0.0650860035123
Mode: 452      -0.000305675077353      0.0643330171851
Mode: 291      0.000297409881941      0.12338654408
Mode: 566      0.000268661175797      0.00781463449038
Mode: 565      0.00025922767491      0.0110998282549
Mode: 783      0.000247938324499      0.0693324600591
Mode: 305      0.000231931594659      0.0615724634442
Mode: 327      0.000222074632278      0.133950105086
Mode: 140      0.000207827048189      0.11265986071
Mode: 784      -0.000207328232405      0.0684098885124
Mode: 520      -0.000202913909246      0.110501710748
Mode: 451      -0.000193600384411      0.0674538377067
Mode: 383      -0.00019161838795      0.0746527393265
Mode: 526      0.000183497196011      0.0401352747591
Mode: 188      0.000171193804554      0.260229623304
Mode: 506      0.000156109318209      0.110049151962
Mode: 117      -0.000148839253321      0.0304392321595
Mode: 137      -0.000147434799311      0.0182338333551
Mode: 286      -0.000141886552623      0.031266724166
Mode: 351      -0.000128390321355      0.00898279158844
Mode: 597      -0.000125434191991      0.0774135531269
Mode: 455      0.000121467185469      0.0724756822623
Mode: 598      -0.000120691247374      0.079074224939
Mode: 552      0.00011819518421      0.160982975676
Mode: 488      -0.000114582104432      0.131075166186
Mode: 290      -0.000112733623035      0.124387299034
Mode: 594      0.000105732715536      0.227077142479
Mode: 567      0.000102455329589      0.0503283612338
Mode: 681      0.000102123513311      0.223755092163
Mode: 692      -9.81762576637e-05      0.269201548986
Mode: 513      -9.64403391126e-05      0.121334900099
Mode: 357      -8.90697591235e-05      0.171452387325
Mode: 721      8.86718560556e-05      0.0804631223375
Mode: 198      8.6270342422e-05      0.125185596121
Mode: 485      -8.5413402799e-05      0.0675489259739
Mode: 725      -8.23215448013e-05      0.0263062353493
Mode: 666      -8.10811606317e-05      0.210051110103
Mode: 222      -7.81074558163e-05      0.00881384824781
Mode: 525      7.53928910147e-05      0.0374450005391
Mode: 507      -7.23605787131e-05      0.10686278241
Mode: 467      7.15725571586e-05      0.176750510698
Mode: 268      -7.13880955396e-05      0.160504331597
Mode: 800      -7.12698796545e-05      0.0673377478957
Mode: 466      7.08529642086e-05      0.175067638687
Mode: 212      -7.05216390562e-05      0.00266421352977
Mode: 105      7.02223977039e-05      0.0664204000302
Mode: 385      -6.96618898373e-05      0.0549915646107
Mode: 428      -6.63763578113e-05      0.0262045671468
Mode: 514      6.59639324195e-05      0.18842593068
Mode: 530      6.56012523481e-05      0.0702470872671
Mode: 315      -6.49780772329e-05      0.119128606759
Mode: 539      -6.4458864089e-05      0.147531098054
Mode: 521      6.41860847093e-05      0.109987558706
Mode: 199      -6.36047659788e-05      0.12921998533
Mode: 184      6.30085513791e-05      0.0584495854925
Mode: 591      -6.27866311804e-05      0.0241909131901
Mode: 592      -6.26037097622e-05      0.0272034541934
Mode: 625      -6.20533288524e-05      0.205968603122
Mode: 561      -6.14041996128e-05      0.0948608128048
Mode: 776      -5.92941157534e-05      0.00650879746638
Mode: 611      5.91929673388e-05      0.111549503361
Mode: 231      -5.86998788297e-05      0.0737459097954
Mode: 604      5.84105907213e-05      0.13648183745
Mode: 553      5.74671119996e-05      0.160006809747
Mode: 96       -5.6517806604e-05      0.0316531223212
Mode: 283      5.59306463487e-05      0.0342725275628
Mode: 363      -5.50658195437e-05      0.122556885715
Mode: 584      5.48979998703e-05      0.0733405832176
Mode: 180      5.36892410802e-05      0.0950012295645
Mode: 572      5.30518451526e-05      0.0477392207472
Mode: 173      5.25470903971e-05      0.0550725163483
Mode: 380      -5.23682352679e-05      0.0988591125469
Mode: 214      -5.04401407076e-05      0.210535597475
Mode: 629      -5.01340612166e-05      0.265547292068
Mode: 616      4.88288064807e-05      0.294701422753
Mode: 219      4.84164144849e-05      0.125867975053
Mode: 759      4.80770389022e-05      0.117121971189
Mode: 235      4.80474050197e-05      0.175125468281
Mode: 352      -4.80336601455e-05      0.00824143107391
Mode: 684      -4.76791548246e-05      0.157887023803
Mode: 368      4.74201722596e-05      0.0360292612632
Mode: 207      -4.71143231922e-05      0.0781460717141
Mode: 376      4.66894401612e-05      0.121387797183
Mode: 202      -4.63065559726e-05      0.11490293145
Mode: 325      4.55146636355e-05      0.112892903631
Mode: 63       4.45597730882e-05      0.140589956733
Mode: 750      -4.39807120039e-05      0.289053409943
Mode: 97       -4.37384906216e-05      0.0734605115705
Mode: 496      -4.34438875414e-05      0.0523626221174
Mode: 685      4.33646337638e-05      0.157845533526
Mode: 544      4.3239808993e-05      0.0344380637563
Mode: 512      -4.13510407773e-05      0.117394886208
Mode: 227      4.13227422409e-05      0.0162730138695
Mode: 211      -4.10364190574e-05      0.00206553172993
Mode: 801      4.09582498011e-05      0.0668083705054
Mode: 225      4.09146223382e-05      0.110845680333
Mode: 534      -4.08611791101e-05      0.0487120556008
Mode: 181      4.06378293318e-05      0.0991590821177
Mode: 682      -4.05197030617e-05      0.224398805175
Mode: 375      -3.95541501887e-05      0.119376668605
Mode: 62       3.95486388213e-05      0.141206249139
Mode: 386      -3.94991371038e-05      0.0588671866384
Mode: 606      -3.94003701434e-05      0.11673591785
Mode: 359      -3.93163066313e-05      0.127071806395
Mode: 276      -3.92388896196e-05      0.100781979111
Mode: 664      3.91663835492e-05      0.392756664556
Mode: 296      -3.87096267415e-05      0.0487972826633
Mode: 321      3.86319906966e-05      0.0763352581238
Mode: 366      -3.85509868741e-05      0.0593444389316
Mode: 603      3.83120105689e-05      0.138684796427
Mode: 208      -3.81674060574e-05      0.0806864351791
Mode: 576      -3.80898117872e-05      0.114110490884
Mode: 661      3.77968521755e-05      0.361279428588
Mode: 515      3.65461641016e-05      0.184788298115
Mode: 172      -3.62664049595e-05      0.0579135240707
Mode: 557      3.6096740453e-05      0.0975350940513
Mode: 628      -3.60841263656e-05      0.260611434209
Mode: 303      3.59453886736e-05      0.278590569845
Mode: 70       -3.58081799172e-05      0.204557907996
Mode: 183      -3.54955487195e-05      0.288184680761
Mode: 365      3.53323871257e-05      0.054691504155
Mode: 394      -3.50528917861e-05      0.0668952161567
Mode: 643      3.44409271221e-05      0.109825797618
Mode: 758      3.43962005012e-05      0.116300570561
Mode: 691      -3.42736207498e-05      0.267530878542
Mode: 369      3.41324292598e-05      0.0355814565134
Mode: 39       -3.40938628567e-05      0.152146628131
Mode: 537      -3.39730277411e-05      0.0579192748076
Mode: 59       -3.3522843622e-05      0.0401840451327
Mode: 782      -3.34987559131e-05      0.0525422065058
Mode: 489      3.31170992436e-05      0.128359908533
Mode: 432      3.28590063886e-05      0.0259432575341
Mode: 288      -3.27763798678e-05      0.0366152825346
Mode: 555      -3.25951715777e-05      0.0605357361308
Mode: 119      -3.21191836098e-05      0.0733693401254
Mode: 775      3.20139579277e-05      0.0040492924219
Mode: 497      -3.1559635197e-05      0.0490774039538
Mode: 313      3.13922950123e-05      0.1131990169
Mode: 60       -3.13270715435e-05      0.0417977911421
Mode: 221      3.11978988223e-05      0.0106839635234
Mode: 392      3.10921748145e-05      0.227253133615
Mode: 454      -3.09821107409e-05      0.0760156641376
Mode: 64       -3.06636297303e-05      0.116983534844
Mode: 372      -3.04791276257e-05      0.0969761005702
Mode: 746      -3.02840147101e-05      0.177494881305
Mode: 695      3.00538489007e-05      0.183716672849
Mode: 569      -2.99694197641e-05      0.207268684978
Mode: 570      2.98434290938e-05      0.201118537025
Mode: 224      2.98203279119e-05      0.110662199201
Mode: 710      -2.96705960474e-05      0.049930819888
Mode: 556      -2.94560149352e-05      0.0992419151927
Mode: 549      2.94244957347e-05      0.025534055721
Mode: 103      -2.92394566475e-05      0.0337770837498
Mode: 780      -2.90419285354e-05      0.0475733956287
Mode: 657      2.89599866693e-05      0.281424086162
Mode: 282      2.84020474831e-05      0.0877543580132
Mode: 326      2.8314864322e-05      0.113086512942
Mode: 529      -2.81150041084e-05      0.0679735262034
Mode: 425      -2.80076691495e-05      0.170598108142
Mode: 538      -2.79426732535e-05      0.150924309515
Mode: 29       -2.77870973102e-05      0.13692395017
Mode: 423      -2.77679518534e-05      0.0863270080649
Mode: 195      -2.76073520387e-05      0.0562331998316
Mode: 178      2.74528585311e-05      0.118657344693
Mode: 527      -2.73236940058e-05      0.0344264128244
Mode: 501      2.72348931865e-05      0.225870488757
Mode: 573      -2.71769016552e-05      0.0494376474867
Mode: 751      -2.70810537588e-05      0.291336819218
Mode: 667      2.67520609793e-05      0.205804069744
Mode: 562      -2.67206700709e-05      0.0969560976206
Mode: 136      2.62217281166e-05      0.0192823353244
Mode: 654      -2.61942751039e-05      0.0489008396258
Mode: 201      2.61909572078e-05      0.117058288277
Mode: 236      2.6183010143e-05      0.171831128122
Mode: 234      2.56311980286e-05      0.0620167700277
Mode: 781      2.52194667039e-05      0.0527576004004
Mode: 648      2.52012333889e-05      0.232300383538
Mode: 101      2.51917214488e-05      0.103569873498
Mode: 700      -2.51133275073e-05      0.269417493778
Mode: 146      -2.50014368171e-05      0.0756412601418
Mode: 435      2.49558676966e-05      0.0018302067622
Mode: 574      -2.484769328e-05      0.0536926821964
Mode: 245      2.46896042424e-05      0.00555356976966
Mode: 346      -2.45330879347e-05      0.0507989807268
Mode: 373      2.45138365694e-05      0.0982506593965
Mode: 484      -2.43333925982e-05      0.0620165385652
Mode: 618      -2.41927840548e-05      0.240630202824
Mode: 156      -2.41577307386e-05      0.0309040272008
Mode: 362      2.40518109803e-05      0.0360653898466
Mode: 779      -2.38372288501e-05      0.0469341263709
Mode: 248      -2.36844584523e-05      0.139314105811
Mode: 281      2.35621631801e-05      0.0894898157447
Mode: 585      2.34449702943e-05      0.0745556459166
Mode: 187      2.34037875122e-05      0.254105312446
Mode: 192      -2.30591781789e-05      0.0282994143442
Mode: 613      2.28969207655e-05      0.321982131809
Mode: 438      -2.2743818637e-05      0.135368999293
Mode: 254      -2.26453556439e-05      0.333732024761
Mode: 709      2.25505060927e-05      0.0486754185956
Mode: 429      2.25394204908e-05      0.15407841877
Mode: 26       -2.25078405668e-05      0.24143820673
Mode: 334      2.25005502994e-05      0.00791476779876
Mode: 169      2.21888607215e-05      0.0549650964363
Mode: 157      -2.2079760704e-05      0.0305754276371
Mode: 353      -2.18634337674e-05      0.100995192077
Mode: 610      2.17489576864e-05      0.109008203525
Mode: 204      2.16520931985e-05      0.0603322228869
Mode: 636      -2.14650142207e-05      0.423660925532
Mode: 658      2.1391450302e-05      0.194460150323
Mode: 185      2.12855129543e-05      0.0629352345844
Mode: 599      -2.12723686327e-05      0.265020926756
Mode: 322      -2.10934187408e-05      0.11551833301
Mode: 82       -2.10085641631e-05      0.183063834334
Mode: 516      -2.09028292094e-05      0.0454904985046
Mode: 601      2.08561026692e-05      0.194299724903
Mode: 407      2.06951615387e-05      0.159797873765
Mode: 166      2.06344342906e-05      0.101377070473
Mode: 164      2.03946270536e-05      0.0209792917167
Mode: 689      -2.0389361903e-05      0.288539585032
Mode: 356      -2.0342439352e-05      0.170877031794
Mode: 588      -2.03390596034e-05      0.0363166188632
Mode: 577      -2.02655823525e-05      0.115514290252
Mode: 114      2.02303070336e-05      0.0893091988137
Mode: 261      -2.01894181088e-05      0.0557432986466
Mode: 175      -2.00013513222e-05      0.13253235484
Mode: 294      -1.99546516315e-05      0.0327716763959
Mode: 348      -1.98550347721e-05      0.0416517941186
Mode: 680      -1.95531803131e-05      0.182504448515
Mode: 54       1.95351142342e-05      0.0784637421548
Mode: 344      -1.93638080533e-05      0.093951781215
Mode: 162      -1.91423423617e-05      0.131585373579
Mode: 637      -1.9114886016e-05      0.421471854451
Mode: 502      -1.91057872088e-05      0.0739368798933
Mode: 145      1.90096883882e-05      0.0137991924615
Mode: 672      -1.90091866083e-05      0.233395993142
Mode: 500      1.89832103418e-05      0.222291749335
Mode: 35       -1.88480511999e-05      0.180216361131
Mode: 793      -1.876455084e-05      0.100525782085
Mode: 492      -1.86988553318e-05      0.0765068006751
Mode: 10       1.86941404864e-05      0.111658940316
Mode: 176      -1.86211136073e-05      0.128636762967
Mode: 230      -1.84204588823e-05      0.0735097589945
Mode: 790      -1.83826610375e-05      0.0107447202409
Mode: 33       -1.82958673547e-05      0.282887273786
Mode: 415      1.82168036167e-05      0.24931734835
Mode: 330      1.82131638697e-05      0.105588057653
Mode: 316      -1.80909627359e-05      0.119617435683
Mode: 522      -1.80313971485e-05      0.200477726916
Mode: 405      -1.78200992536e-05      0.0080928956364
Mode: 459      -1.77881579628e-05      0.0212899787888
Mode: 461      -1.77721270486e-05      0.112358246994
Mode: 579      1.76545669822e-05      0.167360047654
Mode: 517      1.76313892016e-05      0.0461769051846
Mode: 443      1.76070034957e-05      0.0772019074333
Mode: 794      -1.7575341078e-05      0.100110705786
Mode: 593      -1.75584703471e-05      0.228750638769
Mode: 24       -1.75309171671e-05      0.0568614918514
Mode: 600      -1.75273084005e-05      0.26445967674
Mode: 729      -1.74781029971e-05      0.128324406392
Mode: 86       -1.7413190584e-05      0.187266307883
Mode: 102      -1.74122770899e-05      0.033875588759
Mode: 382      -1.73166834446e-05      0.0757850970329
Mode: 739      -1.72583697217e-05      0.347175223508
Mode: 440      -1.71730386591e-05      0.14954901824
Mode: 179      1.71383431297e-05      0.123990205561
Mode: 447      1.71199237705e-05      0.171600476937
Mode: 568      1.70397585645e-05      0.0502594849364
Mode: 318      1.70315311951e-05      0.137786198349
Mode: 442      -1.69441753578e-05      0.0754599198588
Mode: 408      -1.64627742985e-05      0.161060139505
Mode: 741      -1.64011281648e-05      0.304349215398
Mode: 644      -1.63084004173e-05      0.110714024165
Mode: 170      -1.61133790591e-05      0.0131659750336
Mode: 445      1.58476391231e-05      0.1001893898
Mode: 421      -1.57898143653e-05      0.0880456342945
Mode: 617      1.56936789139e-05      0.231925751755
Mode: 328      1.5680782025e-05      0.131112630167
Mode: 712      -1.56488423972e-05      0.240772642177
Mode: 246      -1.56016539593e-05      0.00648374680472
Mode: 653      -1.55775101924e-05      0.0462188182308
Mode: 410      -1.55696634032e-05      0.00980717828248
Mode: 95       -1.54611948234e-05      0.0340692108362
Mode: 719      1.53187347352e-05      0.133109088048
Mode: 32       1.53178389809e-05      0.286816595075
Mode: 38       1.52439255246e-05      0.150844042508
Mode: 436      -1.51981945988e-05      0.00107994893327
Mode: 298      1.51795471707e-05      0.143492283949
Mode: 493      1.51344929368e-05      0.07670357222
Mode: 361      1.49492480916e-05      0.0362839485967
Mode: 458      -1.49172197827e-05      0.0199354876231
Mode: 799      -1.48327108487e-05      0.0561256381895
Mode: 150      1.48222815553e-05      0.0605992313017
Mode: 381      1.48095916846e-05      0.10296610688
Mode: 505      -1.48001578943e-05      0.0361686878177
Mode: 43       1.47776351784e-05      0.281839053012
Mode: 301      -1.47445244407e-05      0.0148013158222
Mode: 300      1.46948962046e-05      0.0143109433162
Mode: 762      1.46720291281e-05      0.124949418359
Mode: 110      1.46414304901e-05      0.151287688149
Mode: 786      -1.46194517419e-05      0.105270268801
Mode: 706      -1.46193189356e-05      0.170607188499
Mode: 724      1.45803029677e-05      0.0248003824465
Mode: 668      1.45237583855e-05      0.19303608889
Mode: 678      1.45195687606e-05      0.206427915924
Mode: 34       1.45065503098e-05      0.182001112019
Mode: 85       -1.44639172145e-05      0.0316451233647
Mode: 317      1.44389949258e-05      0.13658541028
Mode: 633      -1.42407173618e-05      0.13789978738
Mode: 624      1.41853494477e-05      0.187668113855
Mode: 240      -1.39648738594e-05      0.0236336953558
Mode: 182      1.39451154905e-05      0.286889901616
Mode: 580      1.39311613905e-05      0.165008913653
Mode: 270      1.39095850239e-05      0.0998295799027
Mode: 503      -1.38722422416e-05      0.0769355072638
Mode: 735      1.38416672377e-05      0.278458855245
Mode: 449      -1.38140606312e-05      0.133620847853
Mode: 341      1.37867940343e-05      0.234673074808
Mode: 733      -1.37724786144e-05      0.103430643986
Mode: 349      1.36286567672e-05      0.0409891639436
Mode: 354      -1.34875417309e-05      0.0936767007178
Mode: 390      -1.34869991951e-05      0.156205061157
Mode: 379      1.3432918766e-05      0.0299112785312
Mode: 607      -1.34309851913e-05      0.117408253522
Mode: 399      -1.34257907552e-05      0.0383224846686
Mode: 542      -1.3235774204e-05      0.0107170237868
Mode: 83       1.31921032792e-05      0.192020680256
Mode: 623      1.31872322015e-05      0.189268826895
Mode: 433      -1.31074831118e-05      0.0218659204857
Mode: 495      1.30814073297e-05      0.223986556187
Mode: 559      -1.28976342768e-05      0.193412519241
Mode: 370      1.28680317182e-05      0.080736044355
Mode: 75       -1.28034417233e-05      0.143897135904
Mode: 730      -1.27590995096e-05      0.128721405328
Mode: 152      1.27080218212e-05      0.0226004986751
Mode: 338      -1.25692504459e-05      0.00807776784736
Mode: 494      -1.25649746488e-05      0.22489236837
Mode: 92       -1.25419240939e-05      0.0474925050287
Mode: 640      1.24755451188e-05      0.127179288995
Mode: 747      -1.24114143055e-05      0.174763141288
Mode: 271      1.2338320559e-05      0.102419624521
Mode: 427      -1.2325733429e-05      0.0247901147129
Mode: 265      1.22724294777e-05      0.227284618254
Mode: 134      -1.223317418e-05      0.0883095480278
Mode: 275      1.22015098614e-05      0.0988320907685
Mode: 251      1.21744440837e-05      0.153217640321
Mode: 302      1.2174402923e-05      0.280646188422
Mode: 258      1.21387860872e-05      0.012407301478
Mode: 42       1.21164570999e-05      0.284910940343
Mode: 400      -1.20708322579e-05      0.152958203364
Mode: 30       1.20694842147e-05      0.13743298662
Mode: 755      1.20460741835e-05      0.107911485443
Mode: 69       1.20129926261e-05      0.208054280269
Mode: 587      1.20048512622e-05      0.0485496667174
Mode: 411      -1.19914696833e-05      0.0121386357753
Mode: 337      -1.19625029506e-05      0.00565935334281
Mode: 243      -1.19622753012e-05      0.0622483701001
Mode: 734      -1.1946707963e-05      0.278484213917
Mode: 675      1.19388064459e-05      0.219568165614
Mode: 490      -1.18486466303e-05      0.126707488682
Mode: 541      1.17885597127e-05      0.0106148510335
Mode: 406      1.16235290099e-05      0.00549841260146
Mode: 738      1.15720196077e-05      0.340952946661
Mode: 804      -1.1539409567e-05      0.125301432861
Mode: 581      1.1532666356e-05      0.0502650658688
Mode: 774      -1.15163607177e-05      0.00261686109522
Mode: 703      -1.15048336543e-05      0.160010694593
Mode: 263      1.14889169771e-05      0.120279358242
Mode: 437      1.12355141792e-05      0.13629515916
Mode: 135      -1.12139579229e-05      0.0860310770171
Mode: 27       1.115179006e-05      0.24193711033
Mode: 47       -1.10214135409e-05      0.127782401487
Mode: 743      -1.10210605864e-05      0.164479627634
Mode: 14       -1.09356161976e-05      0.269125389427
Mode: 260      1.09078454821e-05      0.0520519107471
Mode: 125      1.08739649979e-05      0.145241662672
Mode: 115      1.0859420417e-05      0.0903145518675
Mode: 226      1.08503258129e-05      0.0150074078002
Mode: 547      -1.08089249645e-05      0.190104739402
Mode: 255      1.06849015355e-05      0.00357643939592
Mode: 602      -1.05392328452e-05      0.194285175569
Mode: 769      -1.04948698733e-05      0.181897420426
Mode: 417      -1.0480880741e-05      0.254625575017
Mode: 49       -1.04555328179e-05      0.163458623403
Mode: 412      1.04141952666e-05      0.103989775286
Mode: 510      1.02830993905e-05      0.147995802008
Mode: 748      -1.02715860503e-05      0.188853945371
Mode: 76       1.02664710236e-05      0.118776065268
Mode: 66       1.01554844674e-05      0.129977042478
Mode: 619      -1.01301237978e-05      0.283223150265
Mode: 72       1.01227954742e-05      0.173278102469
Mode: 631      -1.01185935186e-05      0.230121312163
Mode: 331      -1.01097152402e-05      0.100139040932
Mode: 293      9.97755579143e-06      0.0295513389109
Mode: 133      9.91913214745e-06      0.0687127952044
Mode: 473      -9.89684126103e-06      0.0370974618467
Mode: 44       9.8892236332e-06      0.121262975972
Mode: 686      -9.85342967118e-06      0.0709244791609
Mode: 560      -9.77737053902e-06      0.190144234614
Mode: 71       9.73834538736e-06      0.173018645038
Mode: 107      -9.67948804029e-06      0.00718165907186
Mode: 147      9.66335005117e-06      0.0771266591573
Mode: 332      9.64834463604e-06      0.0925014815701
Mode: 663      -9.63350010293e-06      0.391743839269
Mode: 151      -9.63182323582e-06      0.056236414179
Mode: 582      9.62315230249e-06      0.0482734810924
Mode: 249      -9.57108855862e-06      0.141130182361
Mode: 154      9.5693846266e-06      0.0718230703366
Mode: 401      9.51409528519e-06      0.151784347753
Mode: 279      9.45941750015e-06      0.0491367180711
Mode: 698      9.42453934423e-06      0.00698120375204
Mode: 55       -9.42320520374e-06      0.0770215220556
Mode: 705      -9.3036580209e-06      0.279929891163
Mode: 342      -9.30359579052e-06      0.22767924495
Mode: 193      -9.16661893112e-06      0.022317183799
